timestamp,location,temperature,humidity,wind_speed,precipitation,power_outage
2022-11-26 05:00:00,Mangalore,29.77,96.61,3.37,0.37,1
2022-11-26 06:00:00,Mangalore,29.86,96.64,2.81,0.4,1
2022-11-26 07:00:00,Mangalore,29.8,95.41,2.95,0.42,1
2022-11-26 08:00:00,Mangalore,29.93,93.89,2.81,0.35,1
2022-11-26 09:00:00,Mangalore,29.65,92.15,2.47,0.29,1
2022-11-26 10:00:00,Mangalore,27.06,89.16,1.82,0.21,0
2022-11-26 11:00:00,Mangalore,26.47,83.38,0.98,0.1,0
2022-11-26 12:00:00,Mangalore,25.15,79.87,0.33,0.02,0
2022-11-26 13:00:00,Mangalore,24.09,75.85,0.73,0.09,0
2022-11-26 14:00:00,Mangalore,21.96,71.16,1.53,0.22,0
2022-11-26 15:00:00,Mangalore,21.98,68.3,2.48,0.25,0
2022-11-26 16:00:00,Mangalore,20.44,64.53,2.86,0.32,0
2022-11-26 17:00:00,Mangalore,19.1,63.51,3.23,0.36,0
2022-11-26 18:00:00,Mangalore,19.9,62.88,3.47,0.42,0
2022-11-26 19:00:00,Mangalore,20.3,63.37,3.45,0.41,0
2022-11-26 20:00:00,Mangalore,21.29,65.55,3.11,0.35,0
2022-11-26 21:00:00,Mangalore,21.74,68.12,1.97,0.3,0
2022-11-26 22:00:00,Mangalore,22.73,72.46,1.84,0.17,0
2022-11-26 23:00:00,Mangalore,23.82,74.86,1.04,0.13,0
2022-11-27 00:00:00,Mangalore,24.67,79.74,0.13,0.02,0
2022-11-27 01:00:00,Mangalore,27.27,85.83,0.65,0.11,0
2022-11-27 02:00:00,Mangalore,26.76,88.75,1.52,0.22,0
2022-11-27 03:00:00,Mangalore,28.85,92.35,2.62,0.3,1
2022-11-27 04:00:00,Mangalore,28.87,94.99,2.76,0.35,1
2022-11-27 05:00:00,Mangalore,29.83,97.39,3.21,0.37,1
2022-11-27 06:00:00,Mangalore,29.26,95.94,3.34,0.39,1
2022-11-27 07:00:00,Mangalore,29.72,97.04,3.14,0.39,1
2022-11-27 08:00:00,Mangalore,28.58,94.18,3.03,0.36,1
2022-11-27 09:00:00,Mangalore,28.4,92.21,2.67,0.28,1
2022-11-27 10:00:00,Mangalore,27.17,88.16,1.87,0.21,0
2022-11-27 11:00:00,Mangalore,25.74,84.33,0.43,0.12,0
2022-11-27 12:00:00,Mangalore,24.63,79.09,0.16,0.03,0
2022-11-27 13:00:00,Mangalore,24.15,75.83,0.77,0.12,0
2022-11-27 14:00:00,Mangalore,21.96,72.14,1.74,0.19,0
2022-11-27 15:00:00,Mangalore,21.57,68.14,2.04,0.33,0
2022-11-27 16:00:00,Mangalore,19.79,64.92,2.67,0.34,0
2022-11-27 17:00:00,Mangalore,19.11,62.24,3.25,0.38,0
2022-11-27 18:00:00,Mangalore,20.25,63.27,3.21,0.43,0
2022-11-27 19:00:00,Mangalore,20.83,63.24,3.24,0.42,0
2022-11-27 20:00:00,Mangalore,20.7,65.67,2.61,0.32,0
2022-11-27 21:00:00,Mangalore,20.25,68.71,2.02,0.26,0
2022-11-27 22:00:00,Mangalore,21.68,71.53,1.51,0.22,0
2022-11-27 23:00:00,Mangalore,23.57,76.06,0.69,0.12,0
2022-11-28 00:00:00,Mangalore,24.54,79.43,0.07,0.0,0
2022-11-28 01:00:00,Mangalore,25.7,84.22,0.84,0.09,0
2022-11-28 02:00:00,Mangalore,28.28,88.54,1.97,0.23,0
2022-11-28 03:00:00,Mangalore,29.15,92.9,2.19,0.28,1
2022-11-28 04:00:00,Mangalore,28.69,94.67,3.05,0.33,1
2022-11-28 05:00:00,Mangalore,29.42,96.79,3.27,0.4,1
2022-11-28 06:00:00,Mangalore,29.85,96.73,3.54,0.42,1
2022-11-28 07:00:00,Mangalore,29.55,95.97,3.11,0.41,1
2022-11-28 08:00:00,Mangalore,28.13,94.84,2.98,0.35,1
2022-11-28 09:00:00,Mangalore,28.09,92.29,2.4,0.28,1
2022-11-28 10:00:00,Mangalore,27.61,88.66,1.63,0.19,0
2022-11-28 11:00:00,Mangalore,26.43,85.04,0.56,0.08,0
2022-11-28 12:00:00,Mangalore,24.66,80.02,0.14,0.01,0
2022-11-28 13:00:00,Mangalore,23.83,76.04,0.97,0.1,0
2022-11-28 14:00:00,Mangalore,21.99,70.84,1.55,0.23,0
2022-11-28 15:00:00,Mangalore,21.64,68.29,2.18,0.3,0
2022-11-28 16:00:00,Mangalore,21.68,65.12,3.19,0.34,0
2022-11-28 17:00:00,Mangalore,19.92,63.38,3.18,0.38,0
2022-11-28 18:00:00,Mangalore,19.95,62.87,2.91,0.41,0
2022-11-28 19:00:00,Mangalore,19.86,63.38,3.2,0.38,0
2022-11-28 20:00:00,Mangalore,20.59,64.77,2.98,0.31,0
2022-11-28 21:00:00,Mangalore,21.33,68.35,2.58,0.26,0
2022-11-28 22:00:00,Mangalore,22.74,71.13,2.14,0.18,0
2022-11-28 23:00:00,Mangalore,23.97,76.66,0.8,0.11,0
2022-11-29 00:00:00,Mangalore,25.43,80.55,0.18,0.01,0
2022-11-29 01:00:00,Mangalore,26.28,85.36,0.91,0.1,0
2022-11-29 02:00:00,Mangalore,27.25,88.42,1.6,0.22,0
2022-11-29 03:00:00,Mangalore,28.03,91.67,2.38,0.29,0
2022-11-29 04:00:00,Mangalore,30.86,94.9,2.96,0.34,1
2022-11-29 05:00:00,Mangalore,29.84,95.16,3.16,0.37,1
2022-11-29 06:00:00,Mangalore,29.92,98.55,3.27,0.4,1
2022-11-29 07:00:00,Mangalore,29.22,96.51,3.42,0.41,1
2022-11-29 08:00:00,Mangalore,29.37,94.34,2.75,0.37,1
2022-11-29 09:00:00,Mangalore,28.39,90.47,2.21,0.27,0
2022-11-29 10:00:00,Mangalore,27.41,89.22,1.46,0.16,0
2022-11-29 11:00:00,Mangalore,25.95,84.87,1.08,0.13,0
2022-11-29 12:00:00,Mangalore,25.05,79.7,0.17,0.01,0
2022-11-29 13:00:00,Mangalore,23.84,76.54,0.79,0.12,0
2022-11-29 14:00:00,Mangalore,21.69,71.53,1.41,0.18,0
2022-11-29 15:00:00,Mangalore,21.69,67.26,2.14,0.27,0
2022-11-29 16:00:00,Mangalore,20.8,65.87,3.06,0.38,0
2022-11-29 17:00:00,Mangalore,21.29,63.53,3.29,0.36,0
2022-11-29 18:00:00,Mangalore,20.54,62.71,3.33,0.42,0
2022-11-29 19:00:00,Mangalore,20.26,63.15,3.52,0.38,0
2022-11-29 20:00:00,Mangalore,21.33,65.6,2.82,0.35,0
2022-11-29 21:00:00,Mangalore,21.46,69.02,2.74,0.26,0
2022-11-29 22:00:00,Mangalore,22.43,71.43,1.64,0.17,0
2022-11-29 23:00:00,Mangalore,23.22,75.75,0.54,0.12,0
2022-11-30 00:00:00,Mangalore,25.16,79.96,0.15,0.02,0
2022-11-30 01:00:00,Mangalore,26.05,83.89,0.64,0.09,0
2022-11-30 02:00:00,Mangalore,27.44,89.47,1.86,0.19,0
2022-11-30 03:00:00,Mangalore,27.62,91.43,2.22,0.3,0
2022-11-30 04:00:00,Mangalore,28.79,95.19,2.85,0.34,1
2022-11-30 05:00:00,Mangalore,29.25,95.67,3.41,0.4,1
2022-11-30 06:00:00,Mangalore,30.24,97.33,3.55,0.42,1
2022-11-30 07:00:00,Mangalore,29.88,96.12,3.28,0.41,1
2022-11-30 08:00:00,Mangalore,29.26,95.08,2.95,0.36,1
2022-11-30 09:00:00,Mangalore,28.02,91.84,2.79,0.27,0
2022-11-30 10:00:00,Mangalore,27.29,88.87,1.59,0.19,0
2022-11-30 11:00:00,Mangalore,25.98,83.77,1.02,0.14,0
2022-11-30 12:00:00,Mangalore,24.21,81.23,0.1,0.0,0
2022-11-30 13:00:00,Mangalore,24.16,74.82,0.56,0.09,0
2022-11-30 14:00:00,Mangalore,22.12,72.1,1.72,0.19,0
2022-11-30 15:00:00,Mangalore,21.52,68.42,2.33,0.26,0
2022-11-30 16:00:00,Mangalore,21.3,65.03,2.93,0.35,0
2022-11-30 17:00:00,Mangalore,20.4,63.48,3.44,0.41,0
2022-11-30 18:00:00,Mangalore,19.78,62.95,3.41,0.34,0
2022-11-30 19:00:00,Mangalore,19.94,63.85,3.45,0.42,0
2022-11-30 20:00:00,Mangalore,20.44,65.19,2.99,0.38,0
2022-11-30 21:00:00,Mangalore,21.69,67.81,2.23,0.31,0
2022-11-30 22:00:00,Mangalore,22.87,71.57,1.51,0.22,0
2022-11-30 23:00:00,Mangalore,23.57,75.35,1.4,0.11,0
2022-12-01 00:00:00,Mangalore,25.02,79.32,0.19,0.01,0
2022-12-01 01:00:00,Mangalore,25.43,85.15,0.78,0.1,0
2022-12-01 02:00:00,Mangalore,27.63,87.43,1.93,0.22,0
2022-12-01 03:00:00,Mangalore,28.66,92.71,2.54,0.28,1
2022-12-01 04:00:00,Mangalore,29.4,94.63,3.2,0.34,1
2022-12-01 05:00:00,Mangalore,29.71,95.99,3.04,0.35,1
2022-12-01 06:00:00,Mangalore,29.52,98.0,3.35,0.42,1
2022-12-01 07:00:00,Mangalore,29.82,96.76,3.04,0.4,1
2022-12-01 08:00:00,Mangalore,29.42,94.96,2.76,0.35,1
2022-12-01 09:00:00,Mangalore,28.87,91.69,2.23,0.26,0
2022-12-01 10:00:00,Mangalore,27.9,88.73,1.78,0.18,0
2022-12-01 11:00:00,Mangalore,26.15,84.75,0.68,0.09,0
2022-12-01 12:00:00,Mangalore,24.13,81.3,0.25,0.02,0
2022-12-01 13:00:00,Mangalore,23.25,76.01,0.75,0.09,0
2022-12-01 14:00:00,Mangalore,21.25,71.57,1.78,0.21,0
2022-12-01 15:00:00,Mangalore,21.17,67.62,2.28,0.26,0
2022-12-01 16:00:00,Mangalore,21.03,65.18,2.69,0.37,0
2022-12-01 17:00:00,Mangalore,20.13,64.02,3.21,0.41,0
2022-12-01 18:00:00,Mangalore,20.21,62.88,2.9,0.44,0
2022-12-01 19:00:00,Mangalore,19.67,63.71,2.93,0.39,0
2022-12-01 20:00:00,Mangalore,20.3,65.35,2.92,0.35,0
2022-12-01 21:00:00,Mangalore,20.62,67.48,2.21,0.28,0
2022-12-01 22:00:00,Mangalore,23.01,71.79,1.88,0.18,0
2022-12-01 23:00:00,Mangalore,24.89,75.25,1.02,0.12,0
2022-12-02 00:00:00,Mangalore,24.91,80.17,0.27,0.04,0
2022-12-02 01:00:00,Mangalore,26.27,84.68,0.4,0.1,0
2022-12-02 02:00:00,Mangalore,27.25,88.17,1.6,0.23,0
2022-12-02 03:00:00,Mangalore,28.25,93.04,1.99,0.3,1
2022-12-02 04:00:00,Mangalore,29.64,94.69,3.3,0.33,1
2022-12-02 05:00:00,Mangalore,29.72,96.18,3.2,0.43,1
2022-12-02 06:00:00,Mangalore,30.23,96.04,3.68,0.36,1
2022-12-02 07:00:00,Mangalore,29.89,97.11,2.98,0.4,1
2022-12-02 08:00:00,Mangalore,29.83,94.37,2.86,0.36,1
2022-12-02 09:00:00,Mangalore,28.93,93.01,2.11,0.28,1
2022-12-02 10:00:00,Mangalore,27.34,87.99,1.8,0.18,0
2022-12-02 11:00:00,Mangalore,26.36,84.24,0.88,0.11,0
2022-12-02 12:00:00,Mangalore,24.68,79.66,0.31,0.0,0
2022-12-02 13:00:00,Mangalore,24.05,76.46,0.81,0.11,0
2022-12-02 14:00:00,Mangalore,22.53,71.18,1.28,0.2,0
2022-12-02 15:00:00,Mangalore,21.9,68.91,2.36,0.27,0
2022-12-02 16:00:00,Mangalore,21.36,65.87,2.91,0.35,0
2022-12-02 17:00:00,Mangalore,19.69,62.96,3.6,0.39,0
2022-12-02 18:00:00,Mangalore,19.43,62.34,3.36,0.39,0
2022-12-02 19:00:00,Mangalore,20.32,64.03,3.31,0.4,0
2022-12-02 20:00:00,Mangalore,20.96,65.62,2.76,0.36,0
2022-12-02 21:00:00,Mangalore,22.13,67.58,2.35,0.26,0
2022-12-02 22:00:00,Mangalore,22.29,72.02,1.54,0.18,0
2022-12-02 23:00:00,Mangalore,24.05,75.47,1.09,0.07,0
2022-12-03 00:00:00,Mangalore,25.09,81.03,0.03,0.01,0
2022-12-03 01:00:00,Mangalore,25.8,83.92,0.8,0.09,0
2022-12-03 02:00:00,Mangalore,27.6,88.08,1.54,0.23,0
2022-12-03 03:00:00,Mangalore,27.82,91.72,2.6,0.24,0
2022-12-03 04:00:00,Mangalore,30.08,95.13,2.57,0.35,1
2022-12-03 05:00:00,Mangalore,29.95,96.74,3.31,0.38,1
2022-12-03 06:00:00,Mangalore,29.54,97.64,3.29,0.4,1
2022-12-03 07:00:00,Mangalore,29.18,95.79,3.37,0.39,1
2022-12-03 08:00:00,Mangalore,29.3,95.17,2.75,0.35,1
2022-12-03 09:00:00,Mangalore,28.55,92.87,1.98,0.24,1
2022-12-03 10:00:00,Mangalore,27.7,88.39,1.85,0.23,0
2022-12-03 11:00:00,Mangalore,25.24,84.1,1.01,0.12,0
2022-12-03 12:00:00,Mangalore,25.3,79.48,0.43,0.0,0
2022-12-03 13:00:00,Mangalore,23.47,75.88,0.75,0.11,0
2022-12-03 14:00:00,Mangalore,22.65,71.03,1.48,0.22,0
2022-12-03 15:00:00,Mangalore,21.64,68.82,2.75,0.29,0
2022-12-03 16:00:00,Mangalore,21.01,65.15,2.88,0.36,0
2022-12-03 17:00:00,Mangalore,20.82,63.35,3.18,0.36,0
2022-12-03 18:00:00,Mangalore,19.69,63.14,3.49,0.37,0
2022-12-03 19:00:00,Mangalore,19.99,63.97,3.36,0.39,0
2022-12-03 20:00:00,Mangalore,20.28,65.12,2.77,0.36,0
2022-12-03 21:00:00,Mangalore,21.07,68.59,2.27,0.28,0
2022-12-03 22:00:00,Mangalore,22.98,71.55,1.92,0.21,0
2022-12-03 23:00:00,Mangalore,23.4,75.42,0.79,0.09,0
2022-12-04 00:00:00,Mangalore,23.92,80.89,0.12,0.03,0
2022-12-04 01:00:00,Mangalore,26.57,83.79,1.15,0.11,0
2022-12-04 02:00:00,Mangalore,27.43,88.32,1.78,0.21,0
2022-12-04 03:00:00,Mangalore,28.34,91.65,2.23,0.29,0
2022-12-04 04:00:00,Mangalore,29.48,94.52,2.73,0.35,1
2022-12-04 05:00:00,Mangalore,29.05,96.14,3.29,0.42,1
2022-12-04 06:00:00,Mangalore,30.49,97.88,3.41,0.39,1
2022-12-04 07:00:00,Mangalore,30.0,96.57,3.21,0.39,1
2022-12-04 08:00:00,Mangalore,29.02,94.0,3.05,0.34,1
2022-12-04 09:00:00,Mangalore,27.94,92.49,2.38,0.22,0
2022-12-04 10:00:00,Mangalore,27.31,87.89,1.9,0.21,0
2022-12-04 11:00:00,Mangalore,26.44,83.49,0.76,0.12,0
2022-12-04 12:00:00,Mangalore,24.75,78.67,0.2,0.06,0
2022-12-04 13:00:00,Mangalore,24.61,75.57,0.33,0.1,0
2022-12-04 14:00:00,Mangalore,22.45,71.18,1.83,0.22,0
2022-12-04 15:00:00,Mangalore,20.97,67.24,2.57,0.25,0
2022-12-04 16:00:00,Mangalore,20.35,65.15,2.89,0.36,0
2022-12-04 17:00:00,Mangalore,19.6,63.41,3.41,0.37,0
2022-12-04 18:00:00,Mangalore,19.62,63.26,3.39,0.41,0
2022-12-04 19:00:00,Mangalore,19.87,63.4,3.33,0.41,0
2022-12-04 20:00:00,Mangalore,20.99,64.46,2.76,0.34,0
2022-12-04 21:00:00,Mangalore,21.18,68.55,2.28,0.26,0
2022-12-04 22:00:00,Mangalore,23.44,71.44,2.09,0.22,0
2022-12-04 23:00:00,Mangalore,22.8,76.02,0.58,0.1,0
2022-12-05 00:00:00,Mangalore,25.1,79.63,0.27,0.03,0
2022-12-05 01:00:00,Mangalore,26.68,84.48,0.34,0.07,0
2022-12-05 02:00:00,Mangalore,27.18,89.01,1.45,0.19,0
2022-12-05 03:00:00,Mangalore,27.67,91.79,2.1,0.26,0
2022-12-05 04:00:00,Mangalore,28.91,94.18,2.36,0.33,1
2022-12-05 05:00:00,Mangalore,29.75,96.23,3.15,0.36,1
2022-12-05 06:00:00,Mangalore,30.2,96.76,3.27,0.41,1
2022-12-05 07:00:00,Mangalore,30.59,96.56,3.21,0.37,1
2022-12-05 08:00:00,Mangalore,28.37,94.2,2.8,0.33,1
2022-12-05 09:00:00,Mangalore,29.24,92.5,2.34,0.29,1
2022-12-05 10:00:00,Mangalore,28.33,88.68,1.85,0.18,0
2022-12-05 11:00:00,Mangalore,26.66,83.89,1.08,0.11,0
2022-12-05 12:00:00,Mangalore,24.51,80.05,0.5,0.02,0
2022-12-05 13:00:00,Mangalore,23.67,76.12,0.64,0.06,0
2022-12-05 14:00:00,Mangalore,22.76,71.88,1.77,0.18,0
2022-12-05 15:00:00,Mangalore,21.54,67.13,2.29,0.28,0
2022-12-05 16:00:00,Mangalore,21.39,64.95,2.77,0.37,0
2022-12-05 17:00:00,Mangalore,20.8,63.35,3.03,0.4,0
2022-12-05 18:00:00,Mangalore,19.85,62.87,3.45,0.41,0
2022-12-05 19:00:00,Mangalore,20.04,63.55,3.0,0.42,0
2022-12-05 20:00:00,Mangalore,19.39,65.28,2.73,0.34,0
2022-12-05 21:00:00,Mangalore,20.77,68.6,2.45,0.28,0
2022-12-05 22:00:00,Mangalore,22.34,72.03,1.5,0.15,0
2022-12-05 23:00:00,Mangalore,23.11,75.73,0.7,0.1,0
2022-12-06 00:00:00,Mangalore,26.07,78.64,0.18,0.01,0
2022-12-06 01:00:00,Mangalore,25.52,85.19,0.8,0.14,0
2022-12-06 02:00:00,Mangalore,27.46,89.13,1.7,0.22,0
2022-12-06 03:00:00,Mangalore,28.39,92.03,2.49,0.25,1
2022-12-06 04:00:00,Mangalore,28.51,94.96,2.67,0.35,1
2022-12-06 05:00:00,Mangalore,30.69,96.49,3.29,0.4,1
2022-12-06 06:00:00,Mangalore,29.54,97.41,3.14,0.41,1
2022-12-06 07:00:00,Mangalore,29.87,96.14,3.43,0.39,1
2022-12-06 08:00:00,Mangalore,29.98,94.77,2.74,0.35,1
2022-12-06 09:00:00,Mangalore,29.64,92.57,2.25,0.3,1
2022-12-06 10:00:00,Mangalore,27.65,88.32,1.51,0.2,0
2022-12-06 11:00:00,Mangalore,26.47,83.39,0.61,0.06,0
2022-12-06 12:00:00,Mangalore,25.24,79.64,0.03,0.02,0
2022-12-06 13:00:00,Mangalore,23.58,75.11,1.2,0.11,0
2022-12-06 14:00:00,Mangalore,21.56,72.4,1.69,0.18,0
2022-12-06 15:00:00,Mangalore,22.06,67.41,2.33,0.3,0
2022-12-06 16:00:00,Mangalore,20.43,65.25,2.29,0.34,0
2022-12-06 17:00:00,Mangalore,19.78,62.85,3.2,0.36,0
2022-12-06 18:00:00,Mangalore,20.07,63.65,3.15,0.42,0
2022-12-06 19:00:00,Mangalore,20.54,63.86,3.26,0.4,0
2022-12-06 20:00:00,Mangalore,21.27,64.36,3.12,0.35,0
2022-12-06 21:00:00,Mangalore,21.59,68.43,2.71,0.3,0
2022-12-06 22:00:00,Mangalore,22.7,72.15,1.87,0.17,0
2022-12-06 23:00:00,Mangalore,24.37,76.29,0.67,0.12,0
2022-12-07 00:00:00,Mangalore,25.19,79.96,0.26,0.01,0
2022-12-07 01:00:00,Mangalore,25.62,84.53,0.56,0.1,0
2022-12-07 02:00:00,Mangalore,27.46,88.55,1.69,0.19,0
2022-12-07 03:00:00,Mangalore,28.19,93.75,2.29,0.27,1
2022-12-07 04:00:00,Mangalore,29.52,93.93,2.83,0.34,1
2022-12-07 05:00:00,Mangalore,30.31,96.55,3.19,0.35,1
2022-12-07 06:00:00,Mangalore,30.7,96.69,3.52,0.38,1
2022-12-07 07:00:00,Mangalore,29.98,96.27,3.2,0.41,1
2022-12-07 08:00:00,Mangalore,28.33,94.69,2.88,0.33,1
2022-12-07 09:00:00,Mangalore,28.0,91.64,2.12,0.26,0
2022-12-07 10:00:00,Mangalore,27.45,88.38,1.95,0.18,0
2022-12-07 11:00:00,Mangalore,26.57,84.38,1.07,0.1,0
2022-12-07 12:00:00,Mangalore,24.98,80.18,0.03,0.0,0
2022-12-07 13:00:00,Mangalore,23.97,75.15,0.62,0.12,0
2022-12-07 14:00:00,Mangalore,21.66,72.21,1.45,0.18,0
2022-12-07 15:00:00,Mangalore,21.94,68.57,2.29,0.29,0
2022-12-07 16:00:00,Mangalore,20.63,64.71,2.8,0.38,0
2022-12-07 17:00:00,Mangalore,20.9,63.82,3.08,0.41,0
2022-12-07 18:00:00,Mangalore,19.51,63.25,3.47,0.4,0
2022-12-07 19:00:00,Mangalore,20.52,63.72,3.01,0.38,0
2022-12-07 20:00:00,Mangalore,20.24,65.86,2.52,0.34,0
2022-12-07 21:00:00,Mangalore,21.82,68.4,2.38,0.29,0
2022-12-07 22:00:00,Mangalore,22.46,71.5,1.76,0.18,0
2022-12-07 23:00:00,Mangalore,23.41,74.72,0.75,0.08,0
2022-12-08 00:00:00,Mangalore,24.73,79.96,0.08,0.01,0
2022-12-08 01:00:00,Mangalore,25.5,84.48,0.96,0.12,0
2022-12-08 02:00:00,Mangalore,27.41,89.05,1.58,0.17,0
2022-12-08 03:00:00,Mangalore,27.48,92.11,2.47,0.31,0
2022-12-08 04:00:00,Mangalore,28.33,94.51,2.68,0.36,1
2022-12-08 05:00:00,Mangalore,29.93,96.07,3.04,0.4,1
2022-12-08 06:00:00,Mangalore,29.46,96.08,3.41,0.41,1
2022-12-08 07:00:00,Mangalore,29.05,96.4,3.1,0.38,1
2022-12-08 08:00:00,Mangalore,28.29,95.09,2.93,0.36,1
2022-12-08 09:00:00,Mangalore,28.5,92.06,2.29,0.28,1
2022-12-08 10:00:00,Mangalore,27.43,87.93,1.69,0.17,0
2022-12-08 11:00:00,Mangalore,27.24,83.6,1.0,0.13,0
2022-12-08 12:00:00,Mangalore,24.27,79.13,0.18,0.0,0
2022-12-08 13:00:00,Mangalore,23.75,75.74,0.73,0.06,0
2022-12-08 14:00:00,Mangalore,22.55,72.22,1.84,0.2,0
2022-12-08 15:00:00,Mangalore,20.96,68.08,2.17,0.31,0
2022-12-08 16:00:00,Mangalore,21.17,65.61,2.74,0.35,0
2022-12-08 17:00:00,Mangalore,20.34,62.93,3.33,0.34,0
2022-12-08 18:00:00,Mangalore,19.41,62.52,3.52,0.42,0
2022-12-08 19:00:00,Mangalore,20.46,63.2,3.1,0.41,0
2022-12-08 20:00:00,Mangalore,20.57,65.75,2.86,0.35,0
2022-12-08 21:00:00,Mangalore,22.21,67.34,2.13,0.3,0
2022-12-08 22:00:00,Mangalore,22.18,71.59,1.73,0.21,0
2022-12-08 23:00:00,Mangalore,23.5,75.94,0.52,0.1,0
2022-12-09 00:00:00,Mangalore,24.39,79.29,0.16,0.0,0
2022-12-09 01:00:00,Mangalore,26.87,84.92,0.64,0.11,0
2022-12-09 02:00:00,Mangalore,26.75,88.62,1.71,0.19,0
2022-12-09 03:00:00,Mangalore,29.04,92.98,2.15,0.3,1
2022-12-09 04:00:00,Mangalore,29.1,95.28,2.79,0.32,1
2022-12-09 05:00:00,Mangalore,30.09,97.09,3.08,0.43,1
2022-12-09 06:00:00,Mangalore,29.98,96.27,3.51,0.41,1
2022-12-09 07:00:00,Mangalore,30.37,96.48,3.24,0.42,1
2022-12-09 08:00:00,Mangalore,29.71,93.96,2.78,0.39,1
2022-12-09 09:00:00,Mangalore,28.75,92.42,2.31,0.26,1
2022-12-09 10:00:00,Mangalore,26.82,88.89,1.66,0.18,0
2022-12-09 11:00:00,Mangalore,26.58,84.46,0.71,0.12,0
2022-12-09 12:00:00,Mangalore,24.23,80.11,0.07,0.01,0
2022-12-09 13:00:00,Mangalore,23.55,75.29,0.45,0.09,0
2022-12-09 14:00:00,Mangalore,22.25,71.7,1.59,0.18,0
2022-12-09 15:00:00,Mangalore,20.94,67.79,2.63,0.3,0
2022-12-09 16:00:00,Mangalore,19.67,65.9,2.63,0.38,0
2022-12-09 17:00:00,Mangalore,20.24,63.87,3.34,0.37,0
2022-12-09 18:00:00,Mangalore,20.3,63.64,3.36,0.4,0
2022-12-09 19:00:00,Mangalore,20.7,64.19,3.27,0.39,0
2022-12-09 20:00:00,Mangalore,20.0,65.12,3.03,0.35,0
2022-12-09 21:00:00,Mangalore,21.51,67.61,2.58,0.29,0
2022-12-09 22:00:00,Mangalore,21.9,71.95,1.98,0.19,0
2022-12-09 23:00:00,Mangalore,23.0,75.26,0.82,0.05,0
2022-12-10 00:00:00,Mangalore,24.75,79.44,0.02,0.03,0
2022-12-10 01:00:00,Mangalore,26.08,83.69,0.74,0.09,0
2022-12-10 02:00:00,Mangalore,27.05,89.1,2.11,0.23,0
2022-12-10 03:00:00,Mangalore,27.45,92.76,2.64,0.31,0
2022-12-10 04:00:00,Mangalore,29.49,95.34,2.92,0.34,1
2022-12-10 05:00:00,Mangalore,29.89,95.85,3.42,0.35,1
2022-12-10 06:00:00,Mangalore,29.33,96.86,2.94,0.39,1
2022-12-10 07:00:00,Mangalore,29.28,96.54,3.31,0.36,1
2022-12-10 08:00:00,Mangalore,29.55,94.39,2.97,0.35,1
2022-12-10 09:00:00,Mangalore,29.11,91.92,2.76,0.28,0
2022-12-10 10:00:00,Mangalore,26.71,88.29,1.48,0.24,0
2022-12-10 11:00:00,Mangalore,28.02,84.06,0.99,0.11,0
2022-12-10 12:00:00,Mangalore,25.42,79.92,0.2,0.01,0
2022-12-10 13:00:00,Mangalore,23.5,75.4,0.74,0.12,0
2022-12-10 14:00:00,Mangalore,22.87,72.0,1.98,0.19,0
2022-12-10 15:00:00,Mangalore,22.43,68.69,2.15,0.26,0
2022-12-10 16:00:00,Mangalore,20.34,65.42,2.98,0.36,0
2022-12-10 17:00:00,Mangalore,19.68,62.89,3.03,0.4,0
2022-12-10 18:00:00,Mangalore,19.35,62.81,3.18,0.41,0
2022-12-10 19:00:00,Mangalore,19.86,62.86,3.29,0.39,0
2022-12-10 20:00:00,Mangalore,20.85,65.15,2.84,0.33,0
2022-12-10 21:00:00,Mangalore,22.53,67.55,2.45,0.26,0
2022-12-10 22:00:00,Mangalore,22.19,72.39,1.81,0.2,0
2022-12-10 23:00:00,Mangalore,23.97,75.85,0.88,0.08,0
2022-12-11 00:00:00,Mangalore,25.01,79.46,0.04,0.0,0
2022-12-11 01:00:00,Mangalore,25.71,84.1,0.69,0.1,0
2022-12-11 02:00:00,Mangalore,27.19,87.57,1.68,0.21,0
2022-12-11 03:00:00,Mangalore,28.23,91.71,2.22,0.28,0
2022-12-11 04:00:00,Mangalore,29.24,94.05,3.12,0.37,1
2022-12-11 05:00:00,Mangalore,29.54,96.16,3.06,0.36,1
2022-12-11 06:00:00,Mangalore,30.07,96.32,3.42,0.38,1
2022-12-11 07:00:00,Mangalore,29.57,96.88,3.56,0.4,1
2022-12-11 08:00:00,Mangalore,29.85,94.77,2.73,0.34,1
2022-12-11 09:00:00,Mangalore,28.34,92.81,2.1,0.28,1
2022-12-11 10:00:00,Mangalore,27.28,88.53,1.75,0.21,0
2022-12-11 11:00:00,Mangalore,25.92,84.62,0.93,0.11,0
2022-12-11 12:00:00,Mangalore,25.35,80.05,0.25,0.01,0
2022-12-11 13:00:00,Mangalore,24.46,74.62,0.7,0.11,0
2022-12-11 14:00:00,Mangalore,23.04,71.74,1.45,0.19,0
2022-12-11 15:00:00,Mangalore,21.98,68.44,2.38,0.29,0
2022-12-11 16:00:00,Mangalore,20.57,65.29,2.59,0.38,0
2022-12-11 17:00:00,Mangalore,19.91,64.62,3.13,0.39,0
2022-12-11 18:00:00,Mangalore,20.96,63.28,3.27,0.45,0
2022-12-11 19:00:00,Mangalore,20.43,63.05,2.98,0.39,0
2022-12-11 20:00:00,Mangalore,21.34,64.78,2.74,0.33,0
2022-12-11 21:00:00,Mangalore,21.22,67.51,2.62,0.3,0
